galaxy,profile,chi2,chi2_red,n_dof,AIC,BIC,success,r_core
NGC0801,sidm,54.764901796807955,6.0849890885342175,9,62.764901796807955,65.0246992266541,True,1.9455295504104806
DDO161,sidm,5.426739944405834,0.2009903683113272,27,13.426739944405835,19.16268876234642,True,1.8575195828711235
UGC11455,sidm,68.73135203881678,2.1478547512130244,32,76.73135203881678,83.06542779264122,True,1.4206864570102344
UGC06786,sidm,18.12006559978996,0.4419528195070722,41,26.12006559978996,33.34671555887124,True,1.2651371173639379
UGC07524,sidm,10.680114839543796,0.39555980887199244,27,18.680114839543798,24.41606365748438,True,1.9258809086867337
NGC4217,sidm,46.24568151471685,3.0830454343144567,15,54.24568151471685,58.02343743138261,True,1.7593107415429716
UGC01281,sidm,1.448259730720829,0.07241298653604145,20,9.448259730720828,14.16047505211261,True,2.102786419440985
NGC5371,sidm,131.2022557497156,8.74681704998104,15,139.2022557497156,142.98001166638136,True,1.3208382191199415
IC2574,sidm,25.54635556244849,0.8515451854149496,30,33.54635556244849,39.65179766091313,True,1.895693181510138
UGC00128,sidm,29.833479291664073,1.6574155162035595,18,37.83347929166408,42.197649105097334,True,1.8473209558082382
DDO168,sidm,12.94954381209631,2.1582573020160516,6,20.94954381209631,22.159884184072492,True,1.9586371522425936
F574-1,sidm,4.895979420459246,0.48959794204592455,10,12.895979420459245,15.45220873892028,True,1.8439979085001825
UGC04305,sidm,12.296059625426205,0.7232976250250709,17,20.296059625426203,24.474149376319897,True,0.799206074530698
NGC2976,sidm,6.7233623611372515,0.29232010265814135,23,14.723362361137251,19.906709825154568,True,1.752330436725344
ESO563-G021,sidm,265.99484362497424,10.230570908652854,26,273.99484362497424,279.59963315162287,True,1.392349144503159
NGC0891,sidm,43.34182543523203,3.095844673945145,14,51.34182543523203,54.903312466816686,True,1.2639125758000316
NGC3917,sidm,12.945454937421857,0.9958042259555275,13,20.945454937421857,24.278308313646722,True,1.7328478068426962
ESO079-G014,sidm,13.245284822802697,1.2041168020729724,11,21.245284822802695,24.077485627211537,True,1.6771954151234334
UGC05005,sidm,0.4135679387863221,0.05908113411233173,7,8.413567938786322,10.005149029979805,True,1.9780485813952084
F568-V1,sidm,1.2333240498108726,0.12333240498108726,10,9.233324049810873,11.789553368271907,True,1.687216797662697
NGC3877,sidm,8.583611300038118,0.9537345888931242,9,16.58361130003812,18.843408729884267,True,1.4160152877682208
